source,author,content,language,polarity,sentiment,keyword_sentiment,keyword_score,categories,cluster
google,Joy Talloen,"De batterij update is waardeloos, wie gemotiveerd een uurtje per dag wilt oefenen is eraan voor de moeite. Zelfs voor juiste antwoorden wordt je gestraft en loopt de batterij leeg, waardoor je hooguit enkele lessen kan voltooien. Tip: Wat leuk zou zijn is als je vb. voorbij het 4e checkpoint bent, je de voorgaande kunt dichtklappen, zodat je bij het openen van de app niet steeds een heel einde naar beneden moet scrollen",nl,0.0,neutral,neutral,0,"['battery_issues', 'lessons_content', 'user_experience']",4
google,Rutger,"erg leuk en verslavend, wel duur",nl,0.0,neutral,positive,1,['user_experience'],1
google,Mister R,"From 5 stars to 1. 4 stars for the decision of Energypoints. Need I say more? cause of this decision ive lost the chance of gaining the badge of this month. For now, I will delete the app. hopefully Duolingo will remember is all about fun and learning new things for people and not about gaining money :(",en,0.0465909090909091,neutral,neutral,0,"['user_experience', 'gamification']",3
google,R. Ruhof,"Its a fun program, The new energy system, instead of hearts, i like less. Now my energy meter keeps draining, and I can't make it always to the end of the 2nd lesson.. i tried duolingo max. but i often cant understand the by Lily spoken text. And there is no option for subtitels and/or slower speach. otherwise i would have subscribed.",en,0.06742424242424241,neutral,neutral,0,"['lessons_content', 'gamification']",3
google,Melissa Reijnders,Ook ik ben zwaar teleurgesteld in de wijziging naar energie ipv hartjes. De app is nu alleen nog maar bruikbaar als je ervoor betaalt en die prijzen liggen veel te hoog.,nl,0.0,neutral,negative,-1,"['battery_issues', 'language_availability', 'pricing', 'user_experience']",0
google,dylan vandamme,energy system sucks,da,-0.3,negative,neutral,0,['general'],3
google,Anthony de Prince,switch to battery instead of harts sucks. playing lessen,en,-0.3,negative,neutral,0,['lessons_content'],4
google,벤티,"the battery thingy needs to go back to the hearts, people don't like it, it's always going down even if you don't make mistakes",en,-0.07777777777777778,neutral,neutral,0,['general'],3
google,Marc van Leeuwen - Phùng,"Changed it from a 5 star to a 2 star. After a year of learning, I decided to pay for pro. That is a bit of wasted money. It enabled me to learn faster. Or better said, I got through lessons faster, but learned less. After nearly a year I picked it up again and this time it went well. But now they introduced ""energy"", to punish those of us who take a bit longer to answer a question. I answered everything correct, but still lose. Making clear I am an unwanted student. down to 1 star now.",en,0.029629629629629627,neutral,neutral,0,['lessons_content'],3
google,Guillaume Macor,"Goeie app om laagdrempelig een nieuwe taal te leren. Maar het energie-systeem bederft de pret. Eerst verloor je een 'leven' als je een fout maakte. Nu betaal je energie om een vraag te beantwoorden. Je krijgt net genoeg voor twee lessen. In het oude systeem deed ik er makkelijk 5 per dag. Je kan betalen voor meer energie. En dat zal ook wel het doel zijn, gewoon geldklopperij.",nl,0.0,neutral,neutral,0,"['battery_issues', 'language_availability', 'pricing', 'learning_effectiveness', 'lessons_content', 'user_experience']",4
google,Lina Gheysels,"Duolingo heeft me veel geholpen om beter te worden in verschillende talen. Het zijn makkelijke lessen maar je leert er heel veel mee. Je kunt altijd een hoofdstuk opnieuw maken om te herhalen, dus als iets wat moeilijker ging, kan je het altijd herhalen om het beter te begrijpen. Duolingo is voor mij de ideale plek om een nieuwe taal te leren!",nl,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness', 'lessons_content', 'user_experience', 'gamification']",4
google,Deborah Bosma,"ik vond het super leuk, was ook erg trots dat ik al 1 jaar bezig was. elke avond even oefenen. deed 2 cursussen. ik keek er altijd naar uit. helaas zijn ze over gegaan naar een batterij dat op tijd gaat. en niet meer om hoeveel fouten je maakt. voor mij betekent dat ik dus maar 1,5 les kan doen. ik vind dat erg jammer 😢 soms net 1 les, het is niet eens meer mogelijk om even goed te lezen van nieuwe woorden. meedoen met een dag challenge lukt ook niet meer. laat staan meer talen of muziek 😭",nl,0.16666666666666666,positive,positive,1,"['battery_issues', 'language_availability', 'learning_effectiveness', 'lessons_content', 'user_experience']",0
google,Elem Tasci,"ik ben niet blij met de vervanging van de hartje met de energie, ook als ik geen fouten maak, is mijn energie op. ik heb geen zin meer om door te gaan met mijn dagelijkse oefening.",nl,0.0,neutral,negative,-1,"['battery_issues', 'lessons_content', 'gamification']",0
google,Ilona De Groote,"Sinds de batterij in plaats van de levens is er niet meer te leren. Je moet doelen halen, maar kan maximaal 3 lessen per dag doen.",nl,0.0,neutral,negative,-1,"['battery_issues', 'learning_effectiveness', 'lessons_content']",4
google,Laura Rampelberg,Zeer jammer dat er bij elke zin energie weggaat. Het hartjessysteem was veel beter. Je kon blijven spelen en leren.,nl,0.0,neutral,neutral,0,"['battery_issues', 'learning_effectiveness']",4
google,Felien Welman,it works really well! i havent had any glitches yet in the 3 years ive been using this,en,0.25,positive,neutral,0,['general'],3
google,Noyb Ednm,die energie slaat nergens op. ik heb geen fouten gemaakt en heb al 2 keer energie midden in een les moeten bijkomen omdat mijn energie zogezegd op is. ik wil terug hartjes!!!,nl,0.0,neutral,negative,-1,"['battery_issues', 'lessons_content']",0
google,Josh V E,Het is leuk om te leren op z'n manier.,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
google,Baritte Kornet,leuk je kan er van alles mee,af,0.0,neutral,positive,1,"['lessons_content', 'user_experience']",1
google,Kobe Willems,sava goed om talen te leren,no,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness']",4
google,Tom Bruins,ik vindt het echt super leerzaam alleen ik had wel verwacht dat er niet na elke les een advertentie komt want ik heb nog nooit een app gezien zonder advertentie behalve de soorten apps zoals whatsapp en camera maar als het zou lukken om geen advertentie er meer in te plaatsen dan zou ik 5 sterren geven dankjewel alvast ☺☺,nl,0.3333333333333333,positive,negative,-1,"['app_performance', 'learning_effectiveness', 'lessons_content', 'user_experience']",0
google,Jonathan,Add tagalog,tl,0.0,neutral,neutral,0,['general'],4
google,Lilian Bleize,"leuke manier om gratis een andere taal te leren ( of op peil te houden). Dat was mijn review een paar jaren geleden. Helaas is de hartjesmeter vervangen door een energie meter. Die loopt gewoon leeg, zelfs als je foutloos je lesjes doet. Op deze manier ben je gedwongen om een betaalde versie te nemen óf te stoppen. Ik stop. Gloeiend irritant!",nl,0.0,neutral,neutral,0,"['battery_issues', 'language_availability', 'pricing', 'learning_effectiveness', 'lessons_content', 'user_experience']",4
google,Demi,"waar slaat dit op, waarom zou je je app zo verpesten omdat je wilt dat mensen een bizar bedrag per maand gaan betalen?",nl,0.0,neutral,neutral,0,"['language_availability', 'user_experience']",2
google,Sara Blanpain,"het systeem met de energie is echt slecht, je kan amper 2 lesjes volgen. Graag terug de hartjes!",nl,0.0,neutral,negative,-1,"['battery_issues', 'lessons_content']",4
google,Marinus,waardeloos geworden na de update. je wordt gedwongen om te gaan betalen door het nieuwe puntensysteem. als dit zo blijft ga ik wat anders zoeken.,nl,0.0,neutral,positive,1,"['language_availability', 'gamification']",4
google,Diet Vonk,heel overzichtelijk,nl,0.0,neutral,neutral,0,['general'],4
google,Shabnam Mahmoud,dit is een goede leermanier maar ik denk dat het beter is als je bij oefenen voor energie de hele energie Oplaat,nl,0.0,neutral,positive,1,"['battery_issues', 'learning_effectiveness']",0
google,JP Fuzz,energy even worse than hearts...,en,-0.4,negative,neutral,0,['general'],3
google,Simone Vos,Ik speel al 4 1/2 jaar met veel plezier duolingotot ik waseen groot en enthousiast duolino fan! maar.....wat ballen na zoveel dagen oefenen(1300+!!!) is de nieuwe batterij i.p.v. 🤍🤍🤍 afschuwelijk!!!! Na 2 dpelletjes zonder fouten is je batterij al leeg??? Ik vind er zo geen bal meer aan zo! Het is jammer van het spel! Maar op zoek naar een nieuwe app als het zo door gaat! Hoop dat het vlug hersteld wordt!,nl,0.0,neutral,negative,-2,"['battery_issues', 'user_experience', 'gamification']",0
google,Liam Serkeyn,dezr app helpt niets met je taal leren ik doe het al 101 dagen en kan er niks zoek een andere app als deze want als je deze app gebruikt blijf je vast zitten DEZE APP IS EEN SCAM!!!,nl,0.0,neutral,positive,1,"['language_availability', 'learning_effectiveness', 'user_experience']",2
google,Anastasia Klomp,een heel leuk app voor taalen,nl,0.0,neutral,positive,1,"['language_availability', 'user_experience']",1
google,sharon Loth,"ik haat deze update, je kan je lessen niet afmaken je energie is op voor je een les kan voltooien . boooo. als jullie dit niet terug draaien gooi ik jullie eraf dan maar geen missies IK HAAT JULLIE NIEUWE UPDATE MET ENERGIE IPV HARTJES DIT WERKT NIET MEE OM JE DAGMISSIES TE VOLDOEN",nl,0.0,neutral,negative,-2,"['battery_issues', 'lessons_content']",0
google,Vande Reyde,"Heel leuk, je leert er veel mee!",nl,0.0,neutral,positive,1,['user_experience'],1
google,Christel Goyvaerts,het is een zeer goede app,nl,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",2
google,peter hartog,erg leerzaam,nl,0.0,neutral,neutral,0,['learning_effectiveness'],1
google,Nikita Leshukov,The new energy system is frustrating.,en,-0.13181818181818183,negative,neutral,0,['general'],3
google,Ramazan Bejzaku,"What it's like do a week for a dual lingo promotion desert for gratitus. I an abolic matter, less odds and truth. Anxiety in which stop method Class are you coming during the prime during my campaign account? Does delete an economic villa, Swan kutin?",en,0.016666666666666677,neutral,neutral,0,['lessons_content'],3
google,Chelsey,"The energy system is terrible. Hearts weren't great but they were a lot better than this. Duolingo got too greedy, too bad.",en,-0.09999999999999995,neutral,neutral,0,['gamification'],3
google,Lé,Leuker dan een spelletje,nl,0.0,neutral,positive,1,['user_experience'],4
google,Jesper Wentink,The new energy system ruins the experience for free users. Even with perfect lessons you run out of energy in just a few minutes. Do not recommend until they switch back to hearts.,en,0.19772727272727272,positive,positive,1,['lessons_content'],3
google,Marthe Huisman,Het nieuwe systeem met energy is echt heel frusterend. Je kan nog geen twee lessen doen en je weet niet goed of je nog een les kan starten.,nl,0.0,neutral,negative,-1,"['learning_effectiveness', 'lessons_content']",4
google,Luc Dalle,de energie is afgrijselijk slecht en werkt demotiverend,nl,0.0,neutral,negative,-1,['battery_issues'],4
google,Sharkie,"This new energy system is so trash, I cant even do 1 kanji lesson with it.",en,0.13636363636363635,positive,neutral,0,['lessons_content'],3
google,Ad,"vertaling is niet altijd goed, jammer kan beter",nl,0.0,neutral,negative,-1,['learning_effectiveness'],4
google,I,Lid sinds dec 2016. Sinds enkele maanden regelmatig incorrecte grammaticale vertalingen van het Nederlands naar het Frans. Daarnaast slechte zinsopbouw of een onjuiste vertaling van woorden. Onbetrouwbaar cursusmateriaal om een taal goed te kunnen leren. Wellicht door de in gebruikname van AI? Ik krijg de indruk dat de cursist wordt gebruikt om AI te trainen. Jammer.,nl,0.0,neutral,negative,-1,"['language_availability', 'learning_effectiveness']",4
google,Suzanne Van Vliet,leuk laagdrempelig leren,no,0.0,neutral,positive,1,"['learning_effectiveness', 'user_experience']",1
google,PN,"De cursus Engels is slecht, Amerikaanse uitspraak en vertalingen zijn soms niet goed. Het is echt Amerikaans gericht",nl,0.0,neutral,negative,-1,"['language_availability', 'learning_effectiveness']",4
google,Enno de Bruin,The new energy system breaks the game for me now like a lot of people allready said even though if you dont make mistakes the energy drains too fast it feels so unfair now to play. Please refert back to hearts u still get enough revenue with the adds.,en,-0.09393939393939395,neutral,neutral,0,['general'],3
google,Merveille Donselaar,Het ligt er aan welke taal je leerd Engels is heel makkelijk maar Korea leren dat is weer een andere verhaal en het stomme is dat je niet een uitleg krijgt of zo en dan moet je de tekens wel kennen anders is het te moeilijk. Maarrrrrrrrrrrrr beste leerzame app ooit! en je kunt ook muziek doen en rekenen fantastisch!!! zeker een AANRADER!!!!!!!,nl,0.0,neutral,neutral,0,"['language_availability', 'learning_effectiveness', 'user_experience']",2
google,Verena _001,This app used to be great... Also who's idea was it to swtich from hearts to energy?? horrible decision.,en,-0.09999999999999998,neutral,neutral,0,['user_experience'],3
google,Dave Z,zonder energie graag,nl,0.0,neutral,neutral,0,['battery_issues'],4
google,Ineke Basteleus,"Onmogelijk om nog iets bij te leren met het nieuwe energiesysteem als je het gratis wil doen, ik kan amper 2 lessen nog per dag doen.",nl,0.0,neutral,neutral,0,"['battery_issues', 'pricing', 'learning_effectiveness', 'lessons_content']",4
